TimeCreated,RecordId,Id,UserId,ProviderName,Level,LevelDisplayName,MachineName,LogName,Message
1/30/2008 0:29,1,2,,Serial,4,Information,MACHINENAME,c:\users\marco\documents\test_evt\2008_01_30_1451_21_765_6757754cd415349ac623e67ba7aa1839_sysevent.evt,"While validating that \Device\Serial0 was really a serial port, a fifo was detected. The fifo will be used."
1/30/2008 0:29,2,6009,,EventLog,4,Information,MACHINENAME,c:\users\marco\documents\test_evt\2008_01_30_1451_21_765_6757754cd415349ac623e67ba7aa1839_sysevent.evt,Microsoft (R) Windows (R) 5.01. 2600 Service Pack 1 Uniprocessor Free.
1/30/2008 0:29,3,6005,,EventLog,4,Information,MACHINENAME,c:\users\marco\documents\test_evt\2008_01_30_1451_21_765_6757754cd415349ac623e67ba7aa1839_sysevent.evt,The Event log service was started.
1/30/2008 0:29,4,2,,Serial,4,Information,MACHINENAME,c:\users\marco\documents\test_evt\2008_01_30_1451_21_765_6757754cd415349ac623e67ba7aa1839_sysevent.evt,"While validating that \Device\Serial1 was really a serial port, a fifo was detected. The fifo will be used."
1/30/2008 8:33,5,6011,,EventLog,4,Information,ACME-N6A1H8ZLJ1,c:\users\marco\documents\test_evt\2008_01_30_1451_21_765_6757754cd415349ac623e67ba7aa1839_sysevent.evt,
1/30/2008 8:34,6,1007,,Dhcp,3,Warning,ACME-N6A1H8ZLJ1,c:\users\marco\documents\test_evt\2008_01_30_1451_21_765_6757754cd415349ac623e67ba7aa1839_sysevent.evt,
1/30/2008 8:41,7,60055,,Setup,2,,ACME-N6A1H8ZLJ1,c:\users\marco\documents\test_evt\2008_01_30_1451_21_765_6757754cd415349ac623e67ba7aa1839_sysevent.evt,
1/30/2008 8:41,8,60054,,Setup,4,,ACME-N6A1H8ZLJ1,c:\users\marco\documents\test_evt\2008_01_30_1451_21_765_6757754cd415349ac623e67ba7aa1839_sysevent.evt,
1/30/2008 8:43,9,6009,,EventLog,4,Information,ACME-N6A1H8ZLJ1,c:\users\marco\documents\test_evt\2008_01_30_1451_21_765_6757754cd415349ac623e67ba7aa1839_sysevent.evt,Microsoft (R) Windows (R) 5.01. 2600 Service Pack 1 Uniprocessor Free.
1/30/2008 8:43,10,6005,,EventLog,4,Information,ACME-N6A1H8ZLJ1,c:\users\marco\documents\test_evt\2008_01_30_1451_21_765_6757754cd415349ac623e67ba7aa1839_sysevent.evt,The Event log service was started.
1/30/2008 8:43,11,1003,,Dhcp,3,Warning,ACME-N6A1H8ZLJ1,c:\users\marco\documents\test_evt\2008_01_30_1451_21_765_6757754cd415349ac623e67ba7aa1839_sysevent.evt,
1/30/2008 8:43,12,115,,SRService,4,,ACME-N6A1H8ZLJ1,c:\users\marco\documents\test_evt\2008_01_30_1451_21_765_6757754cd415349ac623e67ba7aa1839_sysevent.evt,
1/30/2008 23:30,13,35,,W32Time,4,Information,ACME-N6A1H8ZLJ1,c:\users\marco\documents\test_evt\2008_01_30_1451_21_765_6757754cd415349ac623e67ba7aa1839_sysevent.evt,
